manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,age_categories,year,day,month
shot,gun,49.0,F,W,Missoula,MT,False,attack,Not fleeing,False,Adult,2018,17,11
shot,vehicle,27.0,M,B,Fort Pierce,FL,False,attack,Car,False,Youth,2018,17,11
shot,gun,35.0,M,W,Los Angeles,CA,False,attack,Not fleeing,False,Adult,2018,18,11
shot,gun,65.0,M,W,Indianapolis,IN,False,attack,Not fleeing,False,Senior Citizen,2018,19,11
shot,vehicle,41.0,M,W,Meridian,ID,False,attack,Car,False,Adult,2018,19,11
shot,gun,33.0,M,B,Magnolia,AR,False,attack,Not fleeing,False,Youth,2018,19,11
shot,gun,71.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,Senior Citizen,2018,20,11
shot,vehicle,33.0,M,B,Magnolia,AR,False,attack,Not fleeing,False,Youth,2018,20,11
shot,knife,22.0,M,W,Stillwater,MN,True,other,Not fleeing,True,Youth,2018,21,11
shot,gun,52.0,M,W,Franklinton,OH,True,other,Not fleeing,False,Senior Citizen,2018,21,11
shot,gun,42.0,M,W,Lincoln Township,MI,True,attack,Not fleeing,False,Adult,2018,21,11
shot,gun,48.0,M,B,Talladega,AL,False,attack,Not fleeing,False,Adult,2018,21,11
shot,knife,24.0,M,H,Bell Gardens,CA,False,attack,Not fleeing,False,Youth,2018,21,11
shot,undetermined,35.0,M,W,Pasadena,TX,False,attack,Foot,False,Adult,2018,21,11
shot,gun,21.0,M,B,Hoover,AL,False,other,Not fleeing,False,Teenage,2018,22,11
shot,machete,20.0,M,W,Palmer,AK,False,other,Foot,False,Teenage,2018,22,11
shot,gun,59.0,M,W,Gunnison County,CO,False,attack,Not fleeing,False,Senior Citizen,2018,22,11
shot,gun,46.0,M,W,Bremen,KY,False,attack,Not fleeing,False,Adult,2018,23,11
shot,gun,23.0,M,B,Detroit,MI,False,attack,Not fleeing,False,Youth,2018,23,11
shot,vehicle,32.0,M,H,South Salt Lake,UT,True,attack,Car,False,Youth,2018,24,11
shot,knife,23.0,F,W,South Knoxville,TN,True,attack,Not fleeing,False,Youth,2018,26,11
shot,gun,19.0,M,W,Centennial,CO,False,attack,Car,True,Teenage,2018,27,11
shot,gun,64.0,M,W,Clinton,UT,True,undetermined,Not fleeing,False,Senior Citizen,2018,27,11
shot,vehicle,35.0,M,B,Topeka,KS,False,attack,Car,False,Adult,2018,27,11
shot,knife,41.0,M,W,Virginia,MN,False,attack,Not fleeing,False,Adult,2018,27,11
shot,gun,42.0,M,A,Honolulu,HI,True,attack,Not fleeing,False,Adult,2018,27,11
shot,gun,35.0,M,W,Lakewood,CO,False,attack,Foot,False,Adult,2018,28,11
shot,gun,35.0,M,W,Louisville,KY,False,attack,Not fleeing,True,Adult,2018,28,11
shot,vehicle,33.0,M,H,Vancouver,WA,False,attack,Car,False,Youth,2018,28,11
shot,gun,32.0,M,N,Bemidji,MN,False,other,Not fleeing,True,Youth,2018,29,11
shot,unknown weapon,37.0,M,W,Old Town,ME,False,undetermined,Not fleeing,False,Adult,2018,29,11
shot,gun,46.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,Adult,2018,30,11
shot,gun,37.0,M,H,Ogden,UT,False,attack,Not fleeing,True,Adult,2018,30,11
shot,gun,19.0,M,W,New Underwood,SD,True,attack,Car,False,Teenage,2018,30,11
shot and Tasered,knife,43.0,M,B,Las Vegas,NV,False,attack,Not fleeing,True,Adult,2018,1,12
shot,meat cleaver,65.0,M,B,Pensacola,FL,False,attack,Not fleeing,False,Senior Citizen,2018,1,12
shot,straight edge razor,30.0,M,B,Tamarac,FL,True,attack,Not fleeing,False,Youth,2018,1,12
shot,toy weapon,18.0,M,H,Ogden,UT,False,attack,Not fleeing,True,Teenage,2018,4,12
shot,gun,27.0,M,H,Napa,CA,False,attack,Foot,False,Youth,2018,5,12
shot,knife,41.0,M,W,Philadephia,PA,False,attack,Not fleeing,False,Adult,2018,5,12
shot,gun,41.0,M,W,Martinez,CA,False,attack,Foot,False,Adult,2018,5,12
shot,knife,33.0,M,B,Richmond,VA,False,attack,Not fleeing,False,Youth,2018,5,12
shot,gun,53.0,M,B,Henry County,GA,True,attack,Not fleeing,False,Senior Citizen,2018,6,12
shot,gun,42.0,M,W,Redding,CA,False,attack,Car,False,Adult,2018,6,12
shot,gun,46.0,M,W,Pahrump,NV,True,attack,Not fleeing,True,Adult,2018,6,12
shot,unknown weapon,51.0,M,H,Fort Pierce,FL,False,attack,Not fleeing,False,Senior Citizen,2018,7,12
shot,gun,16.0,M,B,Columbus,OH,False,attack,Not fleeing,False,Teenage,2018,7,12
shot,knife,41.0,M,W,West Wendover,NV,False,other,Car,False,Adult,2018,8,12
shot,gun,24.0,M,B,Savannah,GA,False,attack,Not fleeing,False,Youth,2018,9,12
shot,gun,23.0,M,B,Torrance,CA,False,undetermined,Not fleeing,False,Youth,2018,9,12
shot,gun,50.0,M,W,Springdale,AR,False,attack,Not fleeing,False,Adult,2018,9,12
shot,gun,41.0,M,W,Noble County,OK,False,attack,Car,False,Adult,2018,10,12
shot,knife,23.0,M,W,Fredonia,NY,True,attack,Not fleeing,False,Youth,2018,10,12
shot,knife,33.0,M,W,Redwood City,CA,True,other,Not fleeing,False,Youth,2018,10,12
shot,gun,25.0,F,W,Bibb County,GA,False,attack,Not fleeing,False,Youth,2018,11,12
shot,gun,30.0,F,A,Pahoa,HI,False,attack,Not fleeing,False,Youth,2018,11,12
shot,undetermined,58.0,M,W,Rangley,CO,False,undetermined,Not fleeing,False,Senior Citizen,2018,11,12
shot,knife,47.0,M,B,Buffalo,NY,True,attack,Foot,False,Adult,2018,11,12
shot,knife,22.0,M,W,Pope County,AR,False,other,Car,False,Youth,2018,11,12
shot,gun,27.0,F,B,Calhoun,GA,False,attack,Not fleeing,False,Youth,2018,11,12
shot,vehicle,29.0,M,B,St. Louis,MO,False,attack,Car,False,Youth,2018,12,12
shot,gun,43.0,M,W,Jacksonville,FL,False,attack,Not fleeing,False,Adult,2018,12,12
shot,toy weapon,18.0,M,W,Jacksonville,FL,False,attack,Not fleeing,False,Teenage,2018,12,12
shot,gun,19.0,M,H,Albuquerque,NM,True,attack,Foot,False,Teenage,2018,12,12
shot,gun,37.0,M,W,Bushnell,FL,False,attack,Car,False,Adult,2018,13,12
shot,gun,42.0,M,B,Memphis,TN,True,attack,Not fleeing,False,Adult,2018,13,12
shot,knife,57.0,M,W,Shirley,NY,True,other,Not fleeing,False,Senior Citizen,2018,15,12
shot,knife,35.0,M,H,Hanford,CA,False,attack,Not fleeing,False,Adult,2018,15,12
shot,gun,50.0,M,W,Mesa,AZ,True,attack,Not fleeing,False,Adult,2018,16,12
shot,gun,60.0,M,W,Apple Creek,OH,True,other,Not fleeing,True,Senior Citizen,2018,16,12
shot,knife,35.0,M,W,Oklahoma City,OK,True,other,Not fleeing,False,Adult,2018,16,12
shot,gun,46.0,M,W,Kansas City,KS,False,attack,Not fleeing,False,Adult,2018,16,12
shot,knife,47.0,F,B,Darlington County,SC,True,other,Not fleeing,False,Adult,2018,16,12
shot,gun,35.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,Adult,2018,17,12
shot,gun,35.0,M,W,Natomas,CA,False,other,Not fleeing,False,Adult,2018,17,12
shot,gun,31.0,F,B,Hopewell,VA,False,attack,Foot,False,Youth,2018,18,12
shot,gun,24.0,M,W,Terre Haute,IN,False,attack,Car,False,Youth,2018,18,12
shot,unarmed,27.0,M,B,Franklin Township,PA,False,attack,Car,False,Youth,2018,18,12
shot,gun,27.0,M,W,Union City,PA,False,attack,Not fleeing,False,Youth,2018,18,12
shot,gun,35.0,M,W,Fort Worth,TX,True,attack,Not fleeing,False,Adult,2018,19,12
shot,undetermined,35.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,Adult,2018,19,12
shot,gun,35.0,M,W,Lake Elsinore,CA,False,attack,Car,False,Adult,2018,20,12
shot,Taser,23.0,M,W,Toledo,OH,False,attack,Not fleeing,False,Youth,2018,20,12
shot,knife,56.0,M,W,Springfield,FL,False,other,Not fleeing,False,Senior Citizen,2018,21,12
shot,gun,57.0,M,H,Azusa,CA,False,attack,Not fleeing,False,Senior Citizen,2018,21,12
shot,gun,36.0,M,H,Albuquerque,NM,True,attack,Not fleeing,False,Adult,2018,23,12
shot,gun,35.0,M,O,Wailuku,HI,False,attack,Car,True,Adult,2018,23,12
shot,gun,35.0,M,H,Albuquerque,NM,False,attack,Not fleeing,False,Adult,2018,24,12
shot,vehicle,24.0,F,H,San Jose,CA,False,attack,Car,False,Youth,2018,25,12
shot,gun,34.0,M,H,Buckeye,AZ,False,attack,Not fleeing,False,Youth,2018,25,12
shot,vehicle,17.0,M,B,Lakeland,FL,False,attack,Car,False,Teenage,2018,26,12
shot,gun,21.0,M,W,Rector,AR,False,attack,Not fleeing,False,Teenage,2018,26,12
shot,gun,35.0,M,B,Clearwater,FL,True,attack,Not fleeing,False,Adult,2018,26,12
shot,gun,34.0,M,W,Tullahoma,TN,False,attack,Not fleeing,False,Youth,2018,28,12
shot,gun,56.0,M,W,Crawfordsville,IN,False,other,Not fleeing,False,Senior Citizen,2018,28,12
shot,machete,35.0,M,B,Port Arthur,TX,False,other,Not fleeing,False,Adult,2018,28,12
shot,gun,46.0,M,W,Phoenix,AZ,False,other,Not fleeing,False,Adult,2018,28,12
shot,gun,42.0,M,W,St. Joseph,MO,False,attack,Not fleeing,False,Adult,2018,29,12
shot and Tasered,knife,45.0,M,W,Danbury,CT,False,other,Not fleeing,False,Adult,2018,30,12
shot,machete,49.0,M,W,Llano,TX,False,other,Not fleeing,False,Adult,2018,30,12
shot,pole,44.0,M,B,Rockford,IL,True,attack,Not fleeing,False,Adult,2018,30,12
shot,gun,36.0,M,A,Seattle,WA,False,attack,Foot,True,Adult,2018,31,12
shot,gun,45.0,M,W,Fort Dodge,IA,False,attack,Car,False,Adult,2018,31,12
shot,undetermined,34.0,M,H,Longmont,CO,True,other,Foot,False,Youth,2018,31,12
shot,knife,18.0,M,W,Van Nuys,CA,False,other,Not fleeing,True,Teenage,2018,31,12
shot,vehicle,28.0,M,B,Shallotte,NC,False,other,Car,False,Youth,2019,1,1
shot,gun,26.0,M,W,Davidson County,NC,False,attack,Foot,False,Youth,2019,1,1
shot,vehicle,35.0,M,B,Niles,OH,False,attack,Foot,False,Adult,2019,2,1
shot,knife,20.0,M,B,Whitehaven,TN,False,other,Not fleeing,True,Teenage,2019,2,1
shot,Taser,33.0,M,W,San Antonio,TX,False,attack,Other,False,Youth,2019,2,1
shot,gun,31.0,M,W,Bozeman,MT,False,other,Not fleeing,False,Youth,2019,3,1
shot,gun,39.0,M,H,San Antonio,TX,False,attack,Not fleeing,False,Adult,2019,3,1
shot,gun,63.0,M,W,Greenport,NY,True,attack,Not fleeing,False,Senior Citizen,2019,3,1
shot,knife,27.0,M,W,Albert Lea,MN,True,attack,Not fleeing,False,Youth,2019,3,1
shot,gun,33.0,M,H,Visalia,CA,True,attack,Not fleeing,False,Youth,2019,3,1
shot,gun,27.0,M,W,Millbrook,AL,False,other,Car,False,Youth,2019,3,1
shot,gun,33.0,M,B,Treme,LA,True,attack,Not fleeing,True,Youth,2019,4,1
shot,vehicle,39.0,M,W,Amarillo,TX,False,attack,Car,False,Adult,2019,4,1
shot,toy weapon,27.0,M,W,San Marcos,TX,False,other,Car,False,Youth,2019,4,1
shot,gun,32.0,M,B,Houston,TX,True,attack,Not fleeing,False,Youth,2019,4,1
shot,ax,29.0,M,H,Fresno,CA,False,other,Not fleeing,False,Youth,2019,5,1
shot,gun,72.0,M,W,Union County,SC,False,attack,Not fleeing,False,Senior Citizen,2019,5,1
shot,gun,28.0,M,H,Lemon Grove,CA,False,other,Not fleeing,False,Youth,2019,5,1
shot,gun,50.0,M,W,Milwaukie,OR,False,attack,Not fleeing,False,Adult,2019,5,1
shot,gun,55.0,M,W,Santa Clara,CA,False,attack,Not fleeing,False,Senior Citizen,2019,5,1
shot,gun,42.0,M,W,Hurricane,WV,False,attack,Car,False,Adult,2019,6,1
shot and Tasered,knife,36.0,M,B,Portland,OR,True,other,Not fleeing,False,Adult,2019,6,1
shot,knife,35.0,M,W,Glen Valley,CA,False,other,Not fleeing,False,Adult,2019,6,1
shot,gun,35.0,M,W,Cache,OK,False,attack,Not fleeing,False,Adult,2019,6,1
shot,baseball bat,35.0,M,W,Spokane,WA,False,attack,Not fleeing,True,Adult,2019,7,1
shot,knife,42.0,M,W,Tulsa,OK,False,attack,Not fleeing,False,Adult,2019,7,1
shot,gun,38.0,M,H,Kent,WA,False,attack,Car,False,Adult,2019,7,1
shot,gun,53.0,M,W,Leadwood,MO,False,attack,Not fleeing,False,Senior Citizen,2019,8,1
shot and Tasered,beer bottle,33.0,M,W,Midland,TX,False,attack,Not fleeing,False,Youth,2019,8,1
shot,vehicle,20.0,M,H,Paramus,NJ,False,attack,Foot,False,Teenage,2019,9,1
shot,gun,70.0,M,B,Eclectic,AL,False,other,Not fleeing,False,Senior Citizen,2019,10,1
shot,gun and vehicle,29.0,M,W,Wichita,KS,False,attack,Car,False,Youth,2019,10,1
shot,gun,26.0,M,B,Lake Charles,LA,False,other,Other,False,Youth,2019,11,1
shot,gun,20.0,M,B,Arlington,TX,False,attack,Foot,False,Teenage,2019,11,1
shot,gun,30.0,M,H,Eugene,OR,False,attack,Not fleeing,True,Youth,2019,11,1
shot,gun,19.0,M,B,Phoenix,AZ,False,other,Not fleeing,False,Teenage,2019,11,1
shot and Tasered,ax,35.0,M,W,Huntsville,TX,False,other,Not fleeing,False,Adult,2019,11,1
shot,hatchet,48.0,M,W,Colorado Springs,CO,False,other,Not fleeing,False,Adult,2019,12,1
shot,toy weapon,58.0,M,W,Dearborn County,IN,True,attack,Not fleeing,False,Senior Citizen,2019,12,1
shot,unarmed,38.0,M,H,Calabasas,CA,False,other,Car,False,Adult,2019,13,1
shot,gun,28.0,M,H,Cathedral City,CA,False,attack,Not fleeing,False,Youth,2019,13,1
shot,undetermined,34.0,M,W,White Lake,SD,False,undetermined,Not fleeing,False,Youth,2019,13,1
shot,knife,43.0,M,W,Lakewood,WA,True,attack,Not fleeing,False,Adult,2019,13,1
shot,gun,45.0,M,B,Linda,CA,False,attack,Not fleeing,False,Adult,2019,14,1
shot,gun,62.0,M,W,Gainesville,GA,False,other,Not fleeing,False,Senior Citizen,2019,14,1
shot,unarmed,18.0,M,H,Pueblo,CO,False,other,Car,False,Teenage,2019,14,1
shot,gun,25.0,M,H,El Paso,TX,False,other,Foot,False,Youth,2019,14,1
shot,knife,38.0,M,B,Vacaville,CA,False,attack,Foot,False,Adult,2019,14,1
shot,gun,33.0,M,W,Odessa,TX,False,attack,Not fleeing,False,Youth,2019,14,1
shot,gun,39.0,M,B,Logan Township,NJ,False,attack,Not fleeing,False,Adult,2019,14,1
shot,unarmed,18.0,M,B,Aurora,CO,False,other,Not fleeing,False,Teenage,2019,15,1
shot,gun,48.0,M,W,Roseville,CA,False,attack,Car,False,Adult,2019,15,1
shot,toy weapon,14.0,M,H,Tempe,AZ,False,other,Foot,True,Teenage,2019,15,1
shot,vehicle,18.0,M,B,Atlanta,GA,False,other,Car,False,Teenage,2019,15,1
shot,gun,22.0,M,B,St. Louis,MO,False,attack,Foot,False,Youth,2019,15,1
shot,undetermined,46.0,M,W,Fort Lupton,CO,False,undetermined,Car,False,Adult,2019,16,1
shot,vehicle,35.0,M,B,West Memphis,AR,False,other,Car,False,Adult,2019,16,1
shot,vehicle,35.0,F,W,West Memphis,AR,False,other,Car,False,Adult,2019,16,1
shot,gun,57.0,M,W,Sperry,OK,True,other,Foot,True,Senior Citizen,2019,16,1
shot,knife,32.0,M,W,Charlotte,NC,False,other,Foot,False,Youth,2019,16,1
shot,gun,31.0,M,B,Silver Spring,MD,False,other,Foot,False,Youth,2019,16,1
shot,vehicle,29.0,M,W,Nashua,IA,True,attack,Car,False,Youth,2019,16,1
shot,gun,64.0,M,W,O'Fallon,MO,True,attack,Not fleeing,False,Senior Citizen,2019,18,1
shot,unarmed,35.0,M,W,St. Louis Park,MN,True,undetermined,Not fleeing,False,Adult,2019,19,1
shot,ax,42.0,M,W,Clackamas County,OR,False,attack,Not fleeing,False,Adult,2019,19,1
shot,vehicle,30.0,M,W,Knoxville,TN,False,other,Car,False,Youth,2019,19,1
shot,gun,26.0,M,W,Billings,MT,False,attack,Foot,False,Youth,2019,20,1
shot,undetermined,37.0,M,H,Las Vegas,NV,False,other,Car,False,Adult,2019,21,1
shot,undetermined,21.0,M,B,Atlanta,GA,False,undetermined,Foot,False,Teenage,2019,22,1
shot,unarmed,20.0,M,W,Flagstaff,AZ,False,undetermined,Foot,False,Teenage,2019,23,1
shot and Tasered,knife,46.0,M,W,South Haven,IN,True,attack,Not fleeing,True,Adult,2019,23,1
shot,knife,46.0,M,B,Spokane,WA,False,other,Not fleeing,False,Adult,2019,23,1
shot,undetermined,35.0,M,N,Naschitti,NM,False,undetermined,Not fleeing,False,Adult,2019,23,1
shot,gun,20.0,M,H,Flagstaff,AZ,False,attack,Foot,False,Teenage,2019,23,1
shot,unarmed,24.0,F,W,St. Louis,MO,False,other,Not fleeing,False,Youth,2019,24,1
shot,undetermined,26.0,M,H,Ehrenberg,AZ,False,other,Car,False,Youth,2019,24,1
shot,gun,60.0,M,W,Dyersburg,TN,False,attack,Not fleeing,False,Senior Citizen,2019,25,1
shot,gun,48.0,M,W,Garland,TX,True,attack,Not fleeing,False,Adult,2019,25,1
shot,gun,69.0,M,W,North Escambia,FL,True,attack,Not fleeing,False,Senior Citizen,2019,25,1
shot,vehicle,25.0,M,N,Rosebud,SD,False,attack,Car,False,Youth,2019,27,1
shot,gun,29.0,M,H,Jackson,MI,False,attack,Foot,False,Youth,2019,28,1
shot,unarmed,58.0,F,W,Houston,TX,False,attack,Not fleeing,False,Senior Citizen,2019,28,1
shot,gun,59.0,M,W,Houston,TX,False,attack,Not fleeing,False,Senior Citizen,2019,28,1
shot,unarmed,46.0,M,B,Newark,NJ,False,other,Car,False,Adult,2019,28,1
shot,toy weapon,55.0,M,W,Wichita,KS,False,attack,Not fleeing,False,Senior Citizen,2019,28,1
shot,unknown weapon,27.0,M,B,Mercury,NV,False,other,Car,False,Youth,2019,28,1
shot,gun,30.0,M,W,Kirkwood,NY,False,attack,Car,False,Youth,2019,28,1
shot,gun,52.0,M,W,Butte County,CA,False,attack,Car,False,Senior Citizen,2019,28,1
shot and Tasered,knife,45.0,M,W,Tehama County,CA,False,other,Other,False,Adult,2019,28,1
shot,vehicle,51.0,M,O,Kalihi,HI,False,attack,Car,False,Senior Citizen,2019,29,1
shot,gun,27.0,M,H,Austin,TX,True,attack,Car,True,Youth,2019,29,1
shot,gun,47.0,M,W,Phoenix,AZ,False,attack,Foot,False,Adult,2019,30,1
shot,unknown weapon,52.0,M,W,Midland,TX,False,attack,Not fleeing,False,Senior Citizen,2019,30,1
shot,gun,24.0,M,W,Passaic,NJ,False,other,Foot,False,Youth,2019,31,1
shot,vehicle,45.0,M,H,Denver,CO,False,attack,Car,False,Adult,2019,1,2
shot,knife,47.0,M,W,Flagstaff,AZ,True,attack,Not fleeing,True,Adult,2019,2,2
shot,gun,68.0,M,W,Buford,GA,False,attack,Not fleeing,False,Senior Citizen,2019,2,2
shot,knife,40.0,M,W,Stockton,CA,False,attack,Not fleeing,False,Adult,2019,2,2
shot,gun,18.0,M,W,Orange Park,FL,False,other,Not fleeing,False,Teenage,2019,3,2
shot,vehicle,35.0,M,H,Waukegan,IL,False,attack,Car,True,Adult,2019,3,2
shot,knife,47.0,M,W,Flagstaff,AZ,True,attack,Not fleeing,True,Adult,2019,3,2
shot,gun,72.0,M,W,Clarksburg,WV,False,attack,Not fleeing,False,Senior Citizen,2019,4,2
shot,gun,44.0,M,W,Farmville,VA,False,attack,Not fleeing,False,Adult,2019,4,2
shot,gun,31.0,M,B,Shreveport,LA,False,attack,Foot,False,Youth,2019,5,2
shot,gun,20.0,M,W,LaSalle,CO,False,attack,Not fleeing,False,Teenage,2019,6,2
shot and Tasered,knife,48.0,M,W,Edinburg,TX,True,attack,Not fleeing,False,Adult,2019,6,2
shot,gun,43.0,M,B,Walter Hill,TN,True,attack,Not fleeing,False,Adult,2019,6,2
shot,gun,25.0,M,W,Stone County,MS,False,attack,Car,True,Youth,2019,6,2
shot,knife,34.0,M,H,Seattle,WA,False,attack,Not fleeing,True,Youth,2019,7,2
shot,knife,58.0,M,W,Madera,CA,True,attack,Not fleeing,True,Senior Citizen,2019,7,2
shot,undetermined,38.0,M,W,Snyder,TX,False,undetermined,Not fleeing,False,Adult,2019,7,2
shot,undetermined,29.0,M,W,Banning,CA,False,undetermined,Not fleeing,False,Youth,2019,7,2
shot,gun,40.0,M,W,Memphis,TN,False,attack,Not fleeing,False,Adult,2019,7,2
shot,gun,49.0,M,W,Barberton,OH,False,attack,Not fleeing,False,Adult,2019,7,2
shot,undetermined,25.0,M,W,Bakersfield,CA,False,other,Not fleeing,False,Youth,2019,8,2
shot,knife,32.0,M,W,New York,NY,False,attack,Not fleeing,False,Youth,2019,8,2
shot,gun,21.0,M,B,Vallejo,CA,False,other,Not fleeing,False,Teenage,2019,9,2
shot,knife,57.0,M,W,Virginia Beach,VA,True,attack,Not fleeing,False,Senior Citizen,2019,9,2
shot,gun,28.0,M,H,Bailey,NC,False,other,Not fleeing,True,Youth,2019,9,2
shot,gun,25.0,M,W,Del City,OK,False,attack,Not fleeing,False,Youth,2019,9,2
shot,knife,58.0,M,W,Waukesha,WI,True,attack,Not fleeing,False,Senior Citizen,2019,10,2
shot,gun,34.0,M,B,Greenville County,SC,True,attack,Not fleeing,True,Youth,2019,10,2
shot,undetermined,34.0,M,W,Montgomery,WV,False,undetermined,Not fleeing,False,Youth,2019,11,2
shot,gun,24.0,M,B,Crestwood,KY,False,attack,Car,False,Youth,2019,11,2
shot,gun,32.0,M,A,Redding,CA,False,attack,Foot,False,Youth,2019,11,2
shot,knife,58.0,M,B,Defiance,OH,False,other,Not fleeing,False,Senior Citizen,2019,12,2
shot,gun,20.0,M,W,Cinco Ranch,TX,False,attack,Car,False,Teenage,2019,12,2
shot,gun,19.0,M,W,Cinco Ranch,TX,False,attack,Car,False,Teenage,2019,12,2
shot,gun,46.0,M,W,Fresno,CA,False,attack,Not fleeing,False,Adult,2019,12,2
shot,gun,28.0,M,W,Fairbanks,AK,False,attack,Not fleeing,False,Youth,2019,13,2
shot,gun,47.0,M,W,Apex,NC,False,attack,Not fleeing,False,Adult,2019,13,2
shot,knife,35.0,M,H,Los Angeles,CA,False,other,Not fleeing,False,Adult,2019,14,2
shot,knife,34.0,M,W,Aspers,PA,False,attack,Not fleeing,False,Youth,2019,14,2
shot,gun,35.0,M,W,San Jose,CA,False,attack,Car,False,Adult,2019,14,2
shot,gun,45.0,M,B,Aurora,IL,False,attack,Not fleeing,False,Adult,2019,15,2
shot,gun,17.0,M,B,Chicago,IL,False,other,Car,False,Teenage,2019,16,2
shot,gun,34.0,M,A,Clinton,MS,False,attack,Not fleeing,False,Youth,2019,16,2
shot,gun,48.0,M,H,Napa Valley,CA,False,attack,Not fleeing,True,Adult,2019,17,2
shot,gun,37.0,F,W,Claiborne County,TN,False,attack,Foot,False,Adult,2019,17,2
shot,gun,32.0,M,B,New Orleans,LA,False,attack,Not fleeing,False,Youth,2019,17,2
shot,unarmed,20.0,M,A,Honolulu,HI,False,attack,Not fleeing,False,Teenage,2019,18,2
shot,gun,31.0,M,B,Pelehatchie,MS,True,attack,Not fleeing,False,Youth,2019,18,2
shot,knife,16.0,M,A,Vancouver,WA,False,attack,Not fleeing,False,Teenage,2019,19,2
shot,machete,24.0,M,B,Baltimore,MD,False,other,Not fleeing,False,Youth,2019,19,2
shot,gun,39.0,M,B,Norwich,CT,True,attack,Car,False,Adult,2019,20,2
shot,vehicle,26.0,M,W,Honolulu,HI,False,attack,Car,False,Youth,2019,20,2
shot,vehicle,30.0,M,B,Little Rock,AR,False,attack,Car,True,Youth,2019,22,2
shot,gun,36.0,M,O,Boston,MA,False,attack,Car,False,Adult,2019,22,2
shot,gun,28.0,M,W,Walton,WV,False,attack,Not fleeing,False,Youth,2019,22,2
shot,vehicle,21.0,M,B,Miami Gardens,FL,False,attack,Car,False,Teenage,2019,22,2
shot,knife,36.0,M,H,Poteet,TX,False,other,Car,False,Adult,2019,22,2
shot,gun,28.0,M,W,Carrollton,TX,False,attack,Car,True,Youth,2019,23,2
shot,gun,24.0,M,W,Victorville,CA,True,attack,Not fleeing,False,Youth,2019,23,2
shot,gun,29.0,M,W,Clarksville,TN,False,other,Foot,False,Youth,2019,23,2
shot,gun,44.0,M,W,Blountville,TN,False,attack,Not fleeing,False,Adult,2019,23,2
shot,undetermined,41.0,M,W,Flint,MI,False,undetermined,Car,False,Adult,2019,24,2
shot,knife,38.0,M,W,Springfield,MO,True,other,Not fleeing,False,Adult,2019,25,2
shot,gun,40.0,M,W,Denver,CO,False,other,Not fleeing,False,Adult,2019,25,2
shot,vehicle,20.0,F,W,McIntosh County,GA,False,attack,Car,False,Teenage,2019,26,2
shot,gun,27.0,M,W,Miltona,MN,False,other,Not fleeing,True,Youth,2019,26,2
shot,gun,51.0,M,W,Huger,SC,False,attack,Not fleeing,False,Senior Citizen,2019,26,2
shot,gun,48.0,M,W,Struthers,OH,False,attack,Not fleeing,False,Adult,2019,26,2
shot,gun,40.0,M,W,Killeen,TX,False,attack,Not fleeing,False,Adult,2019,27,2
shot,unknown weapon,21.0,M,W,DeRidder,LA,False,other,Not fleeing,False,Teenage,2019,27,2
shot,gun,29.0,M,W,Vancouver,WA,True,attack,Not fleeing,False,Youth,2019,28,2
shot,gun,34.0,M,H,Lone Tree,CO,False,other,Foot,False,Youth,2019,28,2
shot and Tasered,undetermined,29.0,M,H,Fairfield,TX,False,undetermined,Not fleeing,False,Youth,2019,1,3
shot,gun,20.0,F,H,Salinas,CA,False,other,Not fleeing,False,Teenage,2019,1,3
shot,unarmed,47.0,M,A,Honolulu,HI,False,other,Foot,False,Adult,2019,1,3
shot,gun,49.0,M,W,Sebewaing,MI,True,attack,Not fleeing,False,Adult,2019,2,3
shot,sword,33.0,M,W,Mount Holly,NC,True,other,Not fleeing,False,Youth,2019,2,3
shot,unarmed,46.0,M,W,Fairchild,WI,False,attack,Not fleeing,False,Adult,2019,2,3
shot,undetermined,35.0,F,W,Carter County,KY,False,other,Not fleeing,False,Adult,2019,2,3
shot,knife,35.0,M,W,Waco,TX,False,attack,Not fleeing,False,Adult,2019,2,3
